# c1_x c1_y c1_z c2_x c2_y c2_z p1_x p1_y p1_z p2_x p2_y p2_z V cs
-600 0 0 600 0 0 -368 -144 0 -336 -144 0 67.3233 1
-600 0 0 600 0 0 -336 -144 0 -304 -144 0 57.0135 1
-600 0 0 600 0 0 -304 -144 0 -272 -144 0 54.6343 1
-600 0 0 600 0 0 -272 -144 0 -240 -144 0 45.955 1
-600 0 0 600 0 0 -240 -144 0 -208 -144 0 44.6211 1
-600 0 0 600 0 0 -208 -144 0 -176 -144 0 33.2932 1
-600 0 0 600 0 0 -176 -144 0 -144 -144 0 29.0168 1
-600 0 0 600 0 0 -144 -144 0 -112 -144 0 10.4858 1
-600 0 0 600 0 0 -112 -144 0 -80 -144 0 8.58877 1
-600 0 0 600 0 0 -80 -144 0 -48 -144 0 4.41532 1
-600 0 0 600 0 0 -48 -144 0 -16 -144 0 3.85848 1
-600 0 0 600 0 0 -16 -144 0 16 -144 0 3.14255 1
-600 0 0 600 0 0 16 -144 0 48 -144 0 3.85848 1
-600 0 0 600 0 0 48 -144 0 80 -144 0 4.41532 1
-600 0 0 600 0 0 80 -144 0 112 -144 0 8.58877 1
-600 0 0 600 0 0 112 -144 0 144 -144 0 10.4858 1
-600 0 0 600 0 0 144 -144 0 176 -144 0 29.0168 1
-600 0 0 600 0 0 176 -144 0 208 -144 0 33.2932 1
-600 0 0 600 0 0 208 -144 0 240 -144 0 44.6211 1
-600 0 0 600 0 0 240 -144 0 272 -144 0 45.955 1
-600 0 0 600 0 0 272 -144 0 304 -144 0 54.6343 1
-600 0 0 600 0 0 304 -144 0 336 -144 0 57.0135 1
-600 0 0 600 0 0 336 -144 0 368 -144 0 67.3233 1
-600 0 0 600 0 0 368 -144 0 400 -144 0 72.8849 1
-600 0 0 600 0 0 -400 -144 0 -336 -144 0 140.208 1
-600 0 0 600 0 0 -368 -144 0 -304 -144 0 124.337 1
-600 0 0 600 0 0 -336 -144 0 -272 -144 0 111.648 1
-600 0 0 600 0 0 -304 -144 0 -240 -144 0 100.589 1
-600 0 0 600 0 0 -272 -144 0 -208 -144 0 90.5761 1
-600 0 0 600 0 0 -240 -144 0 -176 -144 0 77.9143 1
-600 0 0 600 0 0 -208 -144 0 -144 -144 0 62.31 1
-600 0 0 600 0 0 -176 -144 0 -112 -144 0 39.5026 1
-600 0 0 600 0 0 -144 -144 0 -80 -144 0 19.0746 1
-600 0 0 600 0 0 -112 -144 0 -48 -144 0 13.0041 1
-600 0 0 600 0 0 -80 -144 0 -16 -144 0 8.2738 1
-600 0 0 600 0 0 -48 -144 0 16 -144 0 7.00103 1
-600 0 0 600 0 0 -16 -144 0 48 -144 0 7.00103 1
-600 0 0 600 0 0 16 -144 0 80 -144 0 8.2738 1
-600 0 0 600 0 0 48 -144 0 112 -144 0 13.0041 1
-600 0 0 600 0 0 80 -144 0 144 -144 0 19.0746 1
-600 0 0 600 0 0 112 -144 0 176 -144 0 39.5026 1
-600 0 0 600 0 0 144 -144 0 208 -144 0 62.31 1
-600 0 0 600 0 0 176 -144 0 240 -144 0 77.9143 1
-600 0 0 600 0 0 208 -144 0 272 -144 0 90.5761 1
-600 0 0 600 0 0 240 -144 0 304 -144 0 100.589 1
-600 0 0 600 0 0 272 -144 0 336 -144 0 111.648 1
-600 0 0 600 0 0 304 -144 0 368 -144 0 124.337 1
-600 0 0 600 0 0 336 -144 0 400 -144 0 140.208 1
-600 0 0 600 0 0 -400 -112 0 -368 -112 0 87.6451 1
-600 0 0 600 0 0 -368 -112 0 -336 -112 0 78.2628 1
-600 0 0 600 0 0 -336 -112 0 -304 -112 0 63.9068 1
-600 0 0 600 0 0 -304 -112 0 -272 -112 0 60.5939 1
-600 0 0 600 0 0 -272 -112 0 -240 -112 0 49.6823 1
-600 0 0 600 0 0 -240 -112 0 -208 -112 0 48.0588 1
-600 0 0 600 0 0 -208 -112 0 -176 -112 0 34.6172 1
-600 0 0 600 0 0 -176 -112 0 -144 -112 0 30.0594 1
-600 0 0 600 0 0 -144 -112 0 -112 -112 0 10.3088 1
-600 0 0 600 0 0 -112 -112 0 -80 -112 0 8.31633 1
-600 0 0 600 0 0 -80 -112 0 -48 -112 0 3.93289 1
-600 0 0 600 0 0 -48 -112 0 -16 -112 0 3.36511 1
-600 0 0 600 0 0 -16 -112 0 16 -112 0 2.63511 1
-600 0 0 600 0 0 16 -112 0 48 -112 0 3.36511 1
-600 0 0 600 0 0 48 -112 0 80 -112 0 3.93289 1
-600 0 0 600 0 0 80 -112 0 112 -112 0 8.31633 1
-600 0 0 600 0 0 112 -112 0 144 -112 0 10.3088 1
-600 0 0 600 0 0 144 -112 0 176 -112 0 30.0594 1
-600 0 0 600 0 0 176 -112 0 208 -112 0 34.6172 1
-600 0 0 600 0 0 208 -112 0 240 -112 0 48.0588 1
-600 0 0 600 0 0 240 -112 0 272 -112 0 49.6823 1
-600 0 0 600 0 0 272 -112 0 304 -112 0 60.5939 1
-600 0 0 600 0 0 304 -112 0 336 -112 0 63.9068 1
-600 0 0 600 0 0 336 -112 0 368 -112 0 78.2628 1
-600 0 0 600 0 0 368 -112 0 400 -112 0 87.6451 1
-600 0 0 600 0 0 -400 -112 0 -336 -112 0 165.908 1
-600 0 0 600 0 0 -368 -112 0 -304 -112 0 142.17 1
-600 0 0 600 0 0 -336 -112 0 -272 -112 0 124.501 1
-600 0 0 600 0 0 -304 -112 0 -240 -112 0 110.276 1
-600 0 0 600 0 0 -272 -112 0 -208 -112 0 97.7411 1
-600 0 0 600 0 0 -240 -112 0 -176 -112 0 82.676 1
-600 0 0 600 0 0 -208 -112 0 -144 -112 0 64.6766 1
-600 0 0 600 0 0 -176 -112 0 -112 -112 0 40.3682 1
-600 0 0 600 0 0 -144 -112 0 -80 -112 0 18.6251 1
-600 0 0 600 0 0 -112 -112 0 -48 -112 0 12.2492 1
-600 0 0 600 0 0 -80 -112 0 -16 -112 0 7.298 1
-600 0 0 600 0 0 -48 -112 0 16 -112 0 6.00022 1
-600 0 0 600 0 0 -16 -112 0 48 -112 0 6.00022 1
-600 0 0 600 0 0 16 -112 0 80 -112 0 7.298 1
-600 0 0 600 0 0 48 -112 0 112 -112 0 12.2492 1
-600 0 0 600 0 0 80 -112 0 144 -112 0 18.6251 1
-600 0 0 600 0 0 112 -112 0 176 -112 0 40.3682 1
-600 0 0 600 0 0 144 -112 0 208 -112 0 64.6766 1
-600 0 0 600 0 0 176 -112 0 240 -112 0 82.676 1
-600 0 0 600 0 0 208 -112 0 272 -112 0 97.7411 1
-600 0 0 600 0 0 240 -112 0 304 -112 0 110.276 1
-600 0 0 600 0 0 272 -112 0 336 -112 0 124.501 1
-600 0 0 600 0 0 304 -112 0 368 -112 0 142.17 1
-600 0 0 600 0 0 336 -112 0 400 -112 0 165.908 1
-600 0 0 600 0 0 -400 -80 0 -368 -80 0 101.681 1
-600 0 0 600 0 0 -368 -80 0 -336 -80 0 88.2942 1
-600 0 0 600 0 0 -336 -80 0 -304 -80 0 70.0592 1
-600 0 0 600 0 0 -304 -80 0 -272 -80 0 65.8511 1
-600 0 0 600 0 0 -272 -80 0 -240 -80 0 52.8841 1
-600 0 0 600 0 0 -240 -80 0 -208 -80 0 51.0029 1
-600 0 0 600 0 0 -208 -80 0 -176 -80 0 35.7524 1
-600 0 0 600 0 0 -176 -80 0 -144 -80 0 30.9627 1
-600 0 0 600 0 0 -144 -80 0 -112 -80 0 10.2072 1
-600 0 0 600 0 0 -112 -80 0 -80 -80 0 8.1331 1
-600 0 0 600 0 0 -80 -80 0 -48 -80 0 3.57009 1
-600 0 0 600 0 0 -48 -80 0 -16 -80 0 2.99116 1
-600 0 0 600 0 0 -16 -80 0 16 -80 0 2.24683 1
-600 0 0 600 0 0 16 -80 0 48 -80 0 2.99116 1
-600 0 0 600 0 0 48 -80 0 80 -80 0 3.57009 1
-600 0 0 600 0 0 80 -80 0 112 -80 0 8.1331 1
-600 0 0 600 0 0 112 -80 0 144 -80 0 10.2072 1
-600 0 0 600 0 0 144 -80 0 176 -80 0 30.9627 1
-600 0 0 600 0 0 176 -80 0 208 -80 0 35.7524 1
-600 0 0 600 0 0 208 -80 0 240 -80 0 51.0029 1
-600 0 0 600 0 0 240 -80 0 272 -80 0 52.8841 1
-600 0 0 600 0 0 272 -80 0 304 -80 0 65.8511 1
-600 0 0 600 0 0 304 -80 0 336 -80 0 70.0592 1
-600 0 0 600 0 0 336 -80 0 368 -80 0 88.2942 1
-600 0 0 600 0 0 368 -80 0 400 -80 0 101.681 1
-600 0 0 600 0 0 -400 -80 0 -336 -80 0 189.976 1
-600 0 0 600 0 0 -368 -80 0 -304 -80 0 158.353 1
-600 0 0 600 0 0 -336 -80 0 -272 -80 0 135.91 1
-600 0 0 600 0 0 -304 -80 0 -240 -80 0 118.735 1
-600 0 0 600 0 0 -272 -80 0 -208 -80 0 103.887 1
-600 0 0 600 0 0 -240 -80 0 -176 -80 0 86.7553 1
-600 0 0 600 0 0 -208 -80 0 -144 -80 0 66.7151 1
-600 0 0 600 0 0 -176 -80 0 -112 -80 0 41.1699 1
-600 0 0 600 0 0 -144 -80 0 -80 -80 0 18.3403 1
-600 0 0 600 0 0 -112 -80 0 -48 -80 0 11.7032 1
-600 0 0 600 0 0 -80 -80 0 -16 -80 0 6.56125 1
-600 0 0 600 0 0 -48 -80 0 16 -80 0 5.23799 1
-600 0 0 600 0 0 -16 -80 0 48 -80 0 5.23799 1
-600 0 0 600 0 0 16 -80 0 80 -80 0 6.56125 1
-600 0 0 600 0 0 48 -80 0 112 -80 0 11.7032 1
-600 0 0 600 0 0 80 -80 0 144 -80 0 18.3403 1
-600 0 0 600 0 0 112 -80 0 176 -80 0 41.1699 1
-600 0 0 600 0 0 144 -80 0 208 -80 0 66.7151 1
-600 0 0 600 0 0 176 -80 0 240 -80 0 86.7553 1
-600 0 0 600 0 0 208 -80 0 272 -80 0 103.887 1
-600 0 0 600 0 0 240 -80 0 304 -80 0 118.735 1
-600 0 0 600 0 0 272 -80 0 336 -80 0 135.91 1
-600 0 0 600 0 0 304 -80 0 368 -80 0 158.353 1
-600 0 0 600 0 0 336 -80 0 400 -80 0 189.976 1
-600 0 0 600 0 0 -400 -48 0 -368 -48 0 114.125 1
-600 0 0 600 0 0 -368 -48 0 -336 -48 0 96.3275 1
-600 0 0 600 0 0 -336 -48 0 -304 -48 0 74.5812 1
-600 0 0 600 0 0 -304 -48 0 -272 -48 0 69.5628 1
-600 0 0 600 0 0 -272 -48 0 -240 -48 0 54.9296 1
-600 0 0 600 0 0 -240 -48 0 -208 -48 0 52.8615 1
-600 0 0 600 0 0 -208 -48 0 -176 -48 0 36.4722 1
-600 0 0 600 0 0 -176 -48 0 -144 -48 0 31.5596 1
-600 0 0 600 0 0 -144 -48 0 -112 -48 0 10.2714 1
-600 0 0 600 0 0 -112 -48 0 -80 -48 0 8.14614 1
-600 0 0 600 0 0 -80 -48 0 -48 -48 0 3.47049 1
-600 0 0 600 0 0 -48 -48 0 -16 -48 0 2.87995 1
-600 0 0 600 0 0 -16 -48 0 16 -48 0 2.12067 1
-600 0 0 600 0 0 16 -48 0 48 -48 0 2.87995 1
-600 0 0 600 0 0 48 -48 0 80 -48 0 3.47049 1
-600 0 0 600 0 0 80 -48 0 112 -48 0 8.14614 1
-600 0 0 600 0 0 112 -48 0 144 -48 0 10.2714 1
-600 0 0 600 0 0 144 -48 0 176 -48 0 31.5596 1
-600 0 0 600 0 0 176 -48 0 208 -48 0 36.4722 1
-600 0 0 600 0 0 208 -48 0 240 -48 0 52.8615 1
-600 0 0 600 0 0 240 -48 0 272 -48 0 54.9296 1
-600 0 0 600 0 0 272 -48 0 304 -48 0 69.5628 1
-600 0 0 600 0 0 304 -48 0 336 -48 0 74.5812 1
-600 0 0 600 0 0 336 -48 0 368 -48 0 96.3275 1
-600 0 0 600 0 0 368 -48 0 400 -48 0 114.125 1
-600 0 0 600 0 0 -400 -48 0 -336 -48 0 210.452 1
-600 0 0 600 0 0 -368 -48 0 -304 -48 0 170.909 1
-600 0 0 600 0 0 -336 -48 0 -272 -48 0 144.144 1
-600 0 0 600 0 0 -304 -48 0 -240 -48 0 124.492 1
-600 0 0 600 0 0 -272 -48 0 -208 -48 0 107.791 1
-600 0 0 600 0 0 -240 -48 0 -176 -48 0 89.3337 1
-600 0 0 600 0 0 -208 -48 0 -144 -48 0 68.0318 1
-600 0 0 600 0 0 -176 -48 0 -112 -48 0 41.831 1
-600 0 0 600 0 0 -144 -48 0 -80 -48 0 18.4176 1
-600 0 0 600 0 0 -112 -48 0 -48 -48 0 11.6166 1
-600 0 0 600 0 0 -80 -48 0 -16 -48 0 6.35044 1
-600 0 0 600 0 0 -48 -48 0 16 -48 0 5.00062 1
-600 0 0 600 0 0 -16 -48 0 48 -48 0 5.00062 1
-600 0 0 600 0 0 16 -48 0 80 -48 0 6.35044 1
-600 0 0 600 0 0 48 -48 0 112 -48 0 11.6166 1
-600 0 0 600 0 0 80 -48 0 144 -48 0 18.4176 1
-600 0 0 600 0 0 112 -48 0 176 -48 0 41.831 1
-600 0 0 600 0 0 144 -48 0 208 -48 0 68.0318 1
-600 0 0 600 0 0 176 -48 0 240 -48 0 89.3337 1
-600 0 0 600 0 0 208 -48 0 272 -48 0 107.791 1
-600 0 0 600 0 0 240 -48 0 304 -48 0 124.492 1
-600 0 0 600 0 0 272 -48 0 336 -48 0 144.144 1
-600 0 0 600 0 0 304 -48 0 368 -48 0 170.909 1
-600 0 0 600 0 0 336 -48 0 400 -48 0 210.452 1
-600 0 0 600 0 0 -400 -16 0 -368 -16 0 121.124 1
-600 0 0 600 0 0 -368 -16 0 -336 -16 0 100.846 1
-600 0 0 600 0 0 -336 -16 0 -304 -16 0 77.1248 1
-600 0 0 600 0 0 -304 -16 0 -272 -16 0 71.6506 1
-600 0 0 600 0 0 -272 -16 0 -240 -16 0 56.0802 1
-600 0 0 600 0 0 -240 -16 0 -208 -16 0 53.9069 1
-600 0 0 600 0 0 -208 -16 0 -176 -16 0 36.8771 1
-600 0 0 600 0 0 -176 -16 0 -144 -16 0 31.8953 1
-600 0 0 600 0 0 -144 -16 0 -112 -16 0 10.3076 1
-600 0 0 600 0 0 -112 -16 0 -80 -16 0 8.15348 1
-600 0 0 600 0 0 -80 -16 0 -48 -16 0 3.41447 1
-600 0 0 600 0 0 -48 -16 0 -16 -16 0 2.81739 1
-600 0 0 600 0 0 -16 -16 0 16 -16 0 2.04971 1
-600 0 0 600 0 0 16 -16 0 48 -16 0 2.81739 1
-600 0 0 600 0 0 48 -16 0 80 -16 0 3.41447 1
-600 0 0 600 0 0 80 -16 0 112 -16 0 8.15348 1
-600 0 0 600 0 0 112 -16 0 144 -16 0 10.3076 1
-600 0 0 600 0 0 144 -16 0 176 -16 0 31.8953 1
-600 0 0 600 0 0 176 -16 0 208 -16 0 36.8771 1
-600 0 0 600 0 0 208 -16 0 240 -16 0 53.9069 1
-600 0 0 600 0 0 240 -16 0 272 -16 0 56.0802 1
-600 0 0 600 0 0 272 -16 0 304 -16 0 71.6506 1
-600 0 0 600 0 0 304 -16 0 336 -16 0 77.1248 1
-600 0 0 600 0 0 336 -16 0 368 -16 0 100.846 1
-600 0 0 600 0 0 368 -16 0 400 -16 0 121.124 1
-600 0 0 600 0 0 -400 -16 0 -336 -16 0 221.97 1
-600 0 0 600 0 0 -368 -16 0 -304 -16 0 177.971 1
-600 0 0 600 0 0 -336 -16 0 -272 -16 0 148.775 1
-600 0 0 600 0 0 -304 -16 0 -240 -16 0 127.731 1
-600 0 0 600 0 0 -272 -16 0 -208 -16 0 109.987 1
-600 0 0 600 0 0 -240 -16 0 -176 -16 0 90.784 1
-600 0 0 600 0 0 -208 -16 0 -144 -16 0 68.7724 1
-600 0 0 600 0 0 -176 -16 0 -112 -16 0 42.2029 1
-600 0 0 600 0 0 -144 -16 0 -80 -16 0 18.4611 1
-600 0 0 600 0 0 -112 -16 0 -48 -16 0 11.568 1
-600 0 0 600 0 0 -80 -16 0 -16 -16 0 6.23186 1
-600 0 0 600 0 0 -48 -16 0 16 -16 0 4.86709 1
-600 0 0 600 0 0 -16 -16 0 48 -16 0 4.86709 1
-600 0 0 600 0 0 16 -16 0 80 -16 0 6.23186 1
-600 0 0 600 0 0 48 -16 0 112 -16 0 11.568 1
-600 0 0 600 0 0 80 -16 0 144 -16 0 18.4611 1
-600 0 0 600 0 0 112 -16 0 176 -16 0 42.2029 1
-600 0 0 600 0 0 144 -16 0 208 -16 0 68.7724 1
-600 0 0 600 0 0 176 -16 0 240 -16 0 90.784 1
-600 0 0 600 0 0 208 -16 0 272 -16 0 109.987 1
-600 0 0 600 0 0 240 -16 0 304 -16 0 127.731 1
-600 0 0 600 0 0 272 -16 0 336 -16 0 148.775 1
-600 0 0 600 0 0 304 -16 0 368 -16 0 177.971 1
-600 0 0 600 0 0 336 -16 0 400 -16 0 221.97 1
-600 0 0 600 0 0 -400 16 0 -368 16 0 121.124 1
-600 0 0 600 0 0 -368 16 0 -336 16 0 100.846 1
-600 0 0 600 0 0 -336 16 0 -304 16 0 77.1248 1
-600 0 0 600 0 0 -304 16 0 -272 16 0 71.6506 1
-600 0 0 600 0 0 -272 16 0 -240 16 0 56.0802 1
-600 0 0 600 0 0 -240 16 0 -208 16 0 53.9069 1
-600 0 0 600 0 0 -208 16 0 -176 16 0 36.8771 1
-600 0 0 600 0 0 -176 16 0 -144 16 0 31.8953 1
-600 0 0 600 0 0 -144 16 0 -112 16 0 10.3076 1
-600 0 0 600 0 0 -112 16 0 -80 16 0 8.15348 1
-600 0 0 600 0 0 -80 16 0 -48 16 0 3.41447 1
-600 0 0 600 0 0 -48 16 0 -16 16 0 2.81739 1
-600 0 0 600 0 0 -16 16 0 16 16 0 2.04971 1
-600 0 0 600 0 0 16 16 0 48 16 0 2.81739 1
-600 0 0 600 0 0 48 16 0 80 16 0 3.41447 1
-600 0 0 600 0 0 80 16 0 112 16 0 8.15348 1
-600 0 0 600 0 0 112 16 0 144 16 0 10.3076 1
-600 0 0 600 0 0 144 16 0 176 16 0 31.8953 1
-600 0 0 600 0 0 176 16 0 208 16 0 36.8771 1
-600 0 0 600 0 0 208 16 0 240 16 0 53.9069 1
-600 0 0 600 0 0 240 16 0 272 16 0 56.0802 1
-600 0 0 600 0 0 272 16 0 304 16 0 71.6506 1
-600 0 0 600 0 0 304 16 0 336 16 0 77.1248 1
-600 0 0 600 0 0 336 16 0 368 16 0 100.846 1
-600 0 0 600 0 0 368 16 0 400 16 0 121.124 1
-600 0 0 600 0 0 -400 16 0 -336 16 0 221.97 1
-600 0 0 600 0 0 -368 16 0 -304 16 0 177.971 1
-600 0 0 600 0 0 -336 16 0 -272 16 0 148.775 1
-600 0 0 600 0 0 -304 16 0 -240 16 0 127.731 1
-600 0 0 600 0 0 -272 16 0 -208 16 0 109.987 1
-600 0 0 600 0 0 -240 16 0 -176 16 0 90.784 1
-600 0 0 600 0 0 -208 16 0 -144 16 0 68.7724 1
-600 0 0 600 0 0 -176 16 0 -112 16 0 42.2029 1
-600 0 0 600 0 0 -144 16 0 -80 16 0 18.4611 1
-600 0 0 600 0 0 -112 16 0 -48 16 0 11.568 1
-600 0 0 600 0 0 -80 16 0 -16 16 0 6.23186 1
-600 0 0 600 0 0 -48 16 0 16 16 0 4.86709 1
-600 0 0 600 0 0 -16 16 0 48 16 0 4.86709 1
-600 0 0 600 0 0 16 16 0 80 16 0 6.23186 1
-600 0 0 600 0 0 48 16 0 112 16 0 11.568 1
-600 0 0 600 0 0 80 16 0 144 16 0 18.4611 1
-600 0 0 600 0 0 112 16 0 176 16 0 42.2029 1
-600 0 0 600 0 0 144 16 0 208 16 0 68.7724 1
-600 0 0 600 0 0 176 16 0 240 16 0 90.784 1
-600 0 0 600 0 0 208 16 0 272 16 0 109.987 1
-600 0 0 600 0 0 240 16 0 304 16 0 127.731 1
-600 0 0 600 0 0 272 16 0 336 16 0 148.775 1
-600 0 0 600 0 0 304 16 0 368 16 0 177.971 1
-600 0 0 600 0 0 336 16 0 400 16 0 221.97 1
-600 0 0 600 0 0 -400 48 0 -368 48 0 114.125 1
-600 0 0 600 0 0 -368 48 0 -336 48 0 96.3275 1
-600 0 0 600 0 0 -336 48 0 -304 48 0 74.5812 1
-600 0 0 600 0 0 -304 48 0 -272 48 0 69.5628 1
-600 0 0 600 0 0 -272 48 0 -240 48 0 54.9296 1
-600 0 0 600 0 0 -240 48 0 -208 48 0 52.8615 1
-600 0 0 600 0 0 -208 48 0 -176 48 0 36.4722 1
-600 0 0 600 0 0 -176 48 0 -144 48 0 31.5596 1
-600 0 0 600 0 0 -144 48 0 -112 48 0 10.2714 1
-600 0 0 600 0 0 -112 48 0 -80 48 0 8.14614 1
-600 0 0 600 0 0 -80 48 0 -48 48 0 3.47049 1
-600 0 0 600 0 0 -48 48 0 -16 48 0 2.87995 1
-600 0 0 600 0 0 -16 48 0 16 48 0 2.12067 1
-600 0 0 600 0 0 16 48 0 48 48 0 2.87995 1
-600 0 0 600 0 0 48 48 0 80 48 0 3.47049 1
-600 0 0 600 0 0 80 48 0 112 48 0 8.14614 1
-600 0 0 600 0 0 112 48 0 144 48 0 10.2714 1
-600 0 0 600 0 0 144 48 0 176 48 0 31.5596 1
-600 0 0 600 0 0 176 48 0 208 48 0 36.4722 1
-600 0 0 600 0 0 208 48 0 240 48 0 52.8615 1
-600 0 0 600 0 0 240 48 0 272 48 0 54.9296 1
-600 0 0 600 0 0 272 48 0 304 48 0 69.5628 1
-600 0 0 600 0 0 304 48 0 336 48 0 74.5812 1
-600 0 0 600 0 0 336 48 0 368 48 0 96.3275 1
-600 0 0 600 0 0 368 48 0 400 48 0 114.125 1
-600 0 0 600 0 0 -400 48 0 -336 48 0 210.452 1
-600 0 0 600 0 0 -368 48 0 -304 48 0 170.909 1
-600 0 0 600 0 0 -336 48 0 -272 48 0 144.144 1
-600 0 0 600 0 0 -304 48 0 -240 48 0 124.492 1
-600 0 0 600 0 0 -272 48 0 -208 48 0 107.791 1
-600 0 0 600 0 0 -240 48 0 -176 48 0 89.3337 1
-600 0 0 600 0 0 -208 48 0 -144 48 0 68.0318 1
-600 0 0 600 0 0 -176 48 0 -112 48 0 41.831 1
-600 0 0 600 0 0 -144 48 0 -80 48 0 18.4176 1
-600 0 0 600 0 0 -112 48 0 -48 48 0 11.6166 1
-600 0 0 600 0 0 -80 48 0 -16 48 0 6.35044 1
-600 0 0 600 0 0 -48 48 0 16 48 0 5.00062 1
-600 0 0 600 0 0 -16 48 0 48 48 0 5.00062 1
-600 0 0 600 0 0 16 48 0 80 48 0 6.35044 1
-600 0 0 600 0 0 48 48 0 112 48 0 11.6166 1
-600 0 0 600 0 0 80 48 0 144 48 0 18.4176 1
-600 0 0 600 0 0 112 48 0 176 48 0 41.831 1
-600 0 0 600 0 0 144 48 0 208 48 0 68.0318 1
-600 0 0 600 0 0 176 48 0 240 48 0 89.3337 1
-600 0 0 600 0 0 208 48 0 272 48 0 107.791 1
-600 0 0 600 0 0 240 48 0 304 48 0 124.492 1
-600 0 0 600 0 0 272 48 0 336 48 0 144.144 1
-600 0 0 600 0 0 304 48 0 368 48 0 170.909 1
-600 0 0 600 0 0 336 48 0 400 48 0 210.452 1
-600 0 0 600 0 0 -400 80 0 -368 80 0 101.681 1
-600 0 0 600 0 0 -368 80 0 -336 80 0 88.2942 1
-600 0 0 600 0 0 -336 80 0 -304 80 0 70.0592 1
-600 0 0 600 0 0 -304 80 0 -272 80 0 65.8511 1
-600 0 0 600 0 0 -272 80 0 -240 80 0 52.8841 1
-600 0 0 600 0 0 -240 80 0 -208 80 0 51.0029 1
-600 0 0 600 0 0 -208 80 0 -176 80 0 35.7524 1
-600 0 0 600 0 0 -176 80 0 -144 80 0 30.9627 1
-600 0 0 600 0 0 -144 80 0 -112 80 0 10.2072 1
-600 0 0 600 0 0 -112 80 0 -80 80 0 8.1331 1
-600 0 0 600 0 0 -80 80 0 -48 80 0 3.57009 1
-600 0 0 600 0 0 -48 80 0 -16 80 0 2.99116 1
-600 0 0 600 0 0 -16 80 0 16 80 0 2.24683 1
-600 0 0 600 0 0 16 80 0 48 80 0 2.99116 1
-600 0 0 600 0 0 48 80 0 80 80 0 3.57009 1
-600 0 0 600 0 0 80 80 0 112 80 0 8.1331 1
-600 0 0 600 0 0 112 80 0 144 80 0 10.2072 1
-600 0 0 600 0 0 144 80 0 176 80 0 30.9627 1
-600 0 0 600 0 0 176 80 0 208 80 0 35.7524 1
-600 0 0 600 0 0 208 80 0 240 80 0 51.0029 1
-600 0 0 600 0 0 240 80 0 272 80 0 52.8841 1
-600 0 0 600 0 0 272 80 0 304 80 0 65.8511 1
-600 0 0 600 0 0 304 80 0 336 80 0 70.0592 1
-600 0 0 600 0 0 336 80 0 368 80 0 88.2942 1
-600 0 0 600 0 0 368 80 0 400 80 0 101.681 1
-600 0 0 600 0 0 -400 80 0 -336 80 0 189.976 1
-600 0 0 600 0 0 -368 80 0 -304 80 0 158.353 1
-600 0 0 600 0 0 -336 80 0 -272 80 0 135.91 1
-600 0 0 600 0 0 -304 80 0 -240 80 0 118.735 1
-600 0 0 600 0 0 -272 80 0 -208 80 0 103.887 1
-600 0 0 600 0 0 -240 80 0 -176 80 0 86.7553 1
-600 0 0 600 0 0 -208 80 0 -144 80 0 66.7151 1
-600 0 0 600 0 0 -176 80 0 -112 80 0 41.1699 1
-600 0 0 600 0 0 -144 80 0 -80 80 0 18.3403 1
-600 0 0 600 0 0 -112 80 0 -48 80 0 11.7032 1
-600 0 0 600 0 0 -80 80 0 -16 80 0 6.56125 1
-600 0 0 600 0 0 -48 80 0 16 80 0 5.23799 1
-600 0 0 600 0 0 -16 80 0 48 80 0 5.23799 1
-600 0 0 600 0 0 16 80 0 80 80 0 6.56125 1
-600 0 0 600 0 0 48 80 0 112 80 0 11.7032 1
-600 0 0 600 0 0 80 80 0 144 80 0 18.3403 1
-600 0 0 600 0 0 112 80 0 176 80 0 41.1699 1
-600 0 0 600 0 0 144 80 0 208 80 0 66.7151 1
-600 0 0 600 0 0 176 80 0 240 80 0 86.7553 1
-600 0 0 600 0 0 208 80 0 272 80 0 103.887 1
-600 0 0 600 0 0 240 80 0 304 80 0 118.735 1
-600 0 0 600 0 0 272 80 0 336 80 0 135.91 1
-600 0 0 600 0 0 304 80 0 368 80 0 158.353 1
-600 0 0 600 0 0 336 80 0 400 80 0 189.976 1
-600 0 0 600 0 0 -400 112 0 -368 112 0 87.6451 1
-600 0 0 600 0 0 -368 112 0 -336 112 0 78.2628 1
-600 0 0 600 0 0 -336 112 0 -304 112 0 63.9068 1
-600 0 0 600 0 0 -304 112 0 -272 112 0 60.5939 1
-600 0 0 600 0 0 -272 112 0 -240 112 0 49.6823 1
-600 0 0 600 0 0 -240 112 0 -208 112 0 48.0588 1
-600 0 0 600 0 0 -208 112 0 -176 112 0 34.6172 1
-600 0 0 600 0 0 -176 112 0 -144 112 0 30.0594 1
-600 0 0 600 0 0 -144 112 0 -112 112 0 10.3088 1
-600 0 0 600 0 0 -112 112 0 -80 112 0 8.31633 1
-600 0 0 600 0 0 -80 112 0 -48 112 0 3.93289 1
-600 0 0 600 0 0 -48 112 0 -16 112 0 3.36511 1
-600 0 0 600 0 0 -16 112 0 16 112 0 2.63511 1
-600 0 0 600 0 0 16 112 0 48 112 0 3.36511 1
-600 0 0 600 0 0 48 112 0 80 112 0 3.93289 1
-600 0 0 600 0 0 80 112 0 112 112 0 8.31633 1
-600 0 0 600 0 0 112 112 0 144 112 0 10.3088 1
-600 0 0 600 0 0 144 112 0 176 112 0 30.0594 1
-600 0 0 600 0 0 176 112 0 208 112 0 34.6172 1
-600 0 0 600 0 0 208 112 0 240 112 0 48.0588 1
